transaction_id,customer_id,product_id,amount,payment_method,status,transaction_date
TXN00372,CUST0454,PROD029,557.84,Credit Card,Success,2026-03-25
TXN00373,CUST1253,PROD037,14617.65,Net Banking,Failed,2026-06-05
TXN00374,CUST0862,PROD082,11985.57,Net Banking,Success,2026-05-19
TXN00375,CUST1905,PROD072,448.83,Debit Card,Success,2026-03-29
TXN00376,CUST1685,PROD057,3205.22,Net Banking,Success,2026-08-07
TXN00377,CUST1091,PROD090,3566.27,Debit Card,Success,2026-04-10
TXN00378,CUST0067,PROD085,17075.38,Net Banking,Failed,2026-01-21
TXN00379,CUST0708,PROD011,4309.51,Debit Card,Success,2026-05-16
TXN00380,CUST0598,PROD097,6443.69,Net Banking,Success,2026-06-22
TXN00381,CUST0320,PROD080,11781.75,Debit Card,Failed,2026-06-09
TXN00382,CUST0884,PROD054,19917.35,Debit Card,Failed,2026-01-06
TXN00383,CUST1524,PROD063,19795.67,Wallet,Success,2026-04-07
TXN00384,CUST0776,PROD078,18986.62,UPI,Success,2026-02-01
TXN00385,CUST0448,PROD028,19844.19,Debit Card,Success,2026-05-27
TXN00386,CUST1772,PROD021,15384.12,Net Banking,Failed,2026-07-08
TXN00387,CUST0837,PROD046,15075.36,Wallet,Success,2026-04-18
TXN00388,CUST0655,PROD099,7390.86,Debit Card,Failed,2026-01-28
TXN00389,CUST1097,PROD069,7965.03,Net Banking,Success,2026-08-08
TXN00390,CUST1550,PROD060,5868.41,Credit Card,Success,2026-04-26
TXN00391,CUST0820,PROD037,266.08,Debit Card,Success,2026-08-01
TXN00392,CUST1344,PROD023,13730.37,Net Banking,Failed,2026-01-26
TXN00393,CUST1338,PROD054,19490.1,Credit Card,Success,2026-04-16
TXN00394,CUST1268,PROD029,2943.73,Wallet,Success,2026-06-08
TXN00395,CUST1228,PROD074,14696.53,Debit Card,Failed,2026-01-06
TXN00396,CUST0512,PROD022,11472.26,UPI,Success,2026-05-01
TXN00397,CUST0047,PROD096,12106.58,Net Banking,Failed,2026-07-22
TXN00398,CUST1048,PROD025,17036.12,Net Banking,Success,2026-02-11
TXN00399,CUST1481,PROD031,3669.18,Credit Card,Success,2026-07-02
TXN00400,CUST0272,PROD038,1483.29,Credit Card,Failed,2026-01-08
TXN00401,CUST0945,PROD059,5051.93,Net Banking,Success,2026-06-04
TXN00402,CUST1632,PROD023,19461.54,UPI,Failed,2026-05-09
TXN00403,CUST1716,PROD043,17467.29,Credit Card,Success,2026-02-10
TXN00404,CUST1479,PROD009,336.29,Net Banking,Failed,2026-01-09
TXN00405,CUST0963,PROD050,1593.24,Debit Card,Failed,2026-04-17
TXN00406,CUST0248,PROD092,15576.61,Wallet,Success,2026-06-15
TXN00407,CUST0899,PROD062,16589.53,Debit Card,Success,2026-01-16
TXN00408,CUST1697,PROD093,15421.48,Net Banking,Failed,2026-04-04
TXN00409,CUST1289,PROD084,8912.91,UPI,Success,2026-07-21
TXN00410,CUST0299,PROD034,15207.22,UPI,Success,2026-05-29
TXN00411,CUST0751,PROD053,13199.43,Credit Card,Success,2026-02-06
TXN00412,CUST0431,PROD034,2123.09,UPI,Success,2026-06-14
TXN00413,CUST1842,PROD091,9933.22,Debit Card,Success,2026-03-04
TXN00414,CUST0605,PROD089,9004.51,Net Banking,Success,2026-07-21
TXN00415,CUST1164,PROD036,11969.68,Credit Card,Success,2026-07-14
TXN00416,CUST1069,PROD037,713.62,Debit Card,Failed,2026-08-14
TXN00417,CUST0743,PROD092,5966.12,Credit Card,Failed,2026-07-03
TXN00418,CUST1299,PROD040,9610.64,Debit Card,Success,2026-04-23
TXN00419,CUST1524,PROD089,2745.35,Debit Card,Success,2026-06-05
TXN00420,CUST0527,PROD082,4712.78,Credit Card,Failed,2026-08-06
TXN00421,CUST0621,PROD019,11767.85,Debit Card,Failed,2026-03-08
TXN00422,CUST1527,PROD067,8235.72,Credit Card,Success,2026-06-08
TXN00423,CUST1319,PROD020,11825.28,Debit Card,Failed,2026-05-09
TXN00424,CUST0767,PROD049,17335.09,Credit Card,Failed,2026-05-05
TXN00425,CUST0988,PROD023,9783.17,UPI,Success,2026-04-08
TXN00426,CUST0702,PROD029,6324.3,Credit Card,Success,2026-02-27
TXN00427,CUST1247,PROD100,14629.48,Credit Card,Success,2026-01-31
TXN00428,CUST1022,PROD059,11474.28,UPI,Failed,2026-06-13
TXN00429,CUST1840,PROD030,14879.28,UPI,Success,2026-04-04
TXN00430,CUST1283,PROD013,19050.16,UPI,Success,2026-05-10
TXN00431,CUST1134,PROD069,16962.79,UPI,Success,2026-05-18
TXN00432,CUST0915,PROD073,10554.39,Debit Card,Success,2026-03-04
TXN00433,CUST1413,PROD084,17178.95,Net Banking,Success,2026-02-28
TXN00434,CUST0083,PROD078,5462.11,UPI,Success,2026-03-13
TXN00435,CUST1502,PROD009,18141.59,Wallet,Success,2026-02-03
TXN00436,CUST0125,PROD027,4706.21,Wallet,Success,2026-05-30
TXN00437,CUST0951,PROD013,10831.29,UPI,Success,2026-07-20
TXN00438,CUST1618,PROD082,1646.48,UPI,Success,2026-05-03
TXN00439,CUST0171,PROD061,4108.45,Wallet,Success,2026-05-19
TXN00440,CUST1226,PROD063,6139.23,Wallet,Success,2026-01-03
TXN00441,CUST1764,PROD015,14455.63,Credit Card,Failed,2026-04-24
TXN00442,CUST1651,PROD082,12365.38,UPI,Success,2026-04-27
TXN00443,CUST1546,PROD053,12106.81,Credit Card,Success,2026-05-07
TXN00444,CUST1039,PROD062,10381.16,Debit Card,Success,2026-06-15
TXN00445,CUST1777,PROD069,5130.64,Wallet,Failed,2026-03-12
TXN00446,CUST0633,PROD081,8912.87,Credit Card,Success,2026-07-13
TXN00447,CUST0014,PROD041,17888.67,Net Banking,Success,2026-05-11
TXN00448,CUST0335,PROD023,1498.08,Debit Card,Success,2026-04-21
TXN00449,CUST1896,PROD057,6980.15,Wallet,Success,2026-06-25
TXN00450,CUST0397,PROD100,2352.49,Credit Card,Success,2026-03-01
TXN00451,CUST1028,PROD040,6536.31,Net Banking,Success,2026-05-16
TXN00452,CUST1403,PROD039,18565.52,Wallet,Success,2026-02-23
TXN00453,CUST0664,PROD021,3999.7,Credit Card,Success,2026-04-12
TXN00454,CUST1250,PROD085,3311.23,Net Banking,Failed,2026-05-13
TXN00455,CUST1616,PROD054,15639.15,Credit Card,Success,2026-03-10
TXN00456,CUST0967,PROD039,7541.66,Debit Card,Success,2026-03-20
TXN00457,CUST1699,PROD096,6443.86,Net Banking,Failed,2026-03-20
TXN00458,CUST0806,PROD098,8459.05,Net Banking,Success,2026-07-15
TXN00459,CUST1984,PROD053,7201.52,Credit Card,Success,2026-07-26
TXN00460,CUST1571,PROD036,585.7,Credit Card,Success,2026-06-30
TXN00461,CUST1356,PROD092,5267.4,Debit Card,Success,2026-08-02
TXN00462,CUST0660,PROD055,15860.22,Wallet,Failed,2026-03-25
TXN00463,CUST1514,PROD026,15990.0,Wallet,Success,2026-06-08
TXN00464,CUST1754,PROD036,2315.32,Credit Card,Success,2026-03-04
TXN00465,CUST1481,PROD062,18841.58,Net Banking,Success,2026-06-01
TXN00466,CUST1600,PROD085,7923.25,Net Banking,Success,2026-06-30
TXN00467,CUST0574,PROD078,11805.06,UPI,Success,2026-01-16
TXN00468,CUST1310,PROD044,5665.72,Net Banking,Success,2026-04-05
TXN00469,CUST0228,PROD061,2858.84,UPI,Success,2026-07-11
TXN00470,CUST1588,PROD094,8392.79,Credit Card,Failed,2026-02-08
TXN00471,CUST0613,PROD074,4159.89,Net Banking,Success,2026-01-23
TXN00472,CUST0672,PROD074,11022.39,Debit Card,Failed,2026-06-19
TXN00473,CUST1088,PROD038,13853.49,UPI,Success,2026-02-05
TXN00474,CUST1961,PROD047,18121.05,Credit Card,Success,2026-04-25
TXN00475,CUST0658,PROD060,4708.11,Debit Card,Success,2026-04-03
TXN00476,CUST1388,PROD091,5328.71,UPI,Success,2026-06-04
TXN00477,CUST0245,PROD083,8333.42,Net Banking,Success,2026-04-12
TXN00478,CUST1704,PROD068,1393.67,Debit Card,Success,2026-05-12
TXN00479,CUST1159,PROD056,19913.96,Debit Card,Failed,2026-05-10
TXN00480,CUST1008,PROD037,11581.35,UPI,Success,2026-06-12
TXN00481,CUST1158,PROD012,19489.71,UPI,Failed,2026-07-19
TXN00482,CUST0325,PROD066,16956.73,Wallet,Success,2026-01-23
TXN00483,CUST1250,PROD084,19860.4,UPI,Success,2026-07-12
TXN00484,CUST1675,PROD036,9421.16,Credit Card,Success,2026-08-16
TXN00485,CUST0150,PROD024,13027.23,Net Banking,Failed,2026-03-28
TXN00486,CUST1600,PROD089,14841.28,UPI,Success,2026-04-21
TXN00487,CUST1178,PROD038,325.81,Net Banking,Success,2026-08-01
TXN00488,CUST0018,PROD029,6583.21,Debit Card,Success,2026-02-08
TXN00489,CUST1197,PROD087,15402.02,Net Banking,Success,2026-05-17
TXN00490,CUST1577,PROD074,18522.06,Wallet,Success,2026-08-17
TXN00491,CUST0387,PROD099,3136.02,Credit Card,Success,2026-03-20
TXN00492,CUST0054,PROD069,12118.05,UPI,Success,2026-08-05
TXN00493,CUST1107,PROD045,19102.28,Debit Card,Success,2026-03-25
TXN00494,CUST1348,PROD027,4193.69,Net Banking,Success,2026-02-11
TXN00495,CUST0478,PROD028,15492.44,Credit Card,Success,2026-01-07
TXN00496,CUST0253,PROD049,703.39,Credit Card,Success,2026-08-11
TXN00497,CUST0101,PROD058,8883.23,Credit Card,Success,2026-02-20
TXN00498,CUST1209,PROD016,2038.47,Wallet,Failed,2026-02-14
TXN00499,CUST1484,PROD067,2609.73,Credit Card,Success,2026-07-13
TXN00500,CUST1927,PROD063,14864.71,Debit Card,Success,2026-04-02
TXN00501,CUST0392,PROD027,19706.01,Wallet,Success,2026-07-24
TXN00502,CUST0979,PROD033,10272.96,UPI,Success,2026-04-27
TXN00503,CUST0779,PROD054,8126.11,UPI,Success,2026-08-08
TXN00504,CUST0739,PROD040,16763.39,Debit Card,Success,2026-04-22
TXN00505,CUST1437,PROD011,13078.57,Net Banking,Success,2026-07-27
TXN00506,CUST0033,PROD036,14646.66,Debit Card,Success,2026-08-18
TXN00507,CUST0289,PROD032,3711.7,Credit Card,Failed,2026-01-03
TXN00508,CUST0319,PROD018,13962.39,UPI,Success,2026-07-15
TXN00509,CUST1222,PROD027,17353.63,Debit Card,Success,2026-06-19
TXN00510,CUST1265,PROD054,16500.36,Credit Card,Success,2026-04-18
TXN00511,CUST1918,PROD067,19312.94,Credit Card,Success,2026-07-09
TXN00512,CUST1801,PROD015,15773.82,Net Banking,Success,2026-01-08
TXN00513,CUST0627,PROD052,12581.19,Debit Card,Failed,2026-08-04
TXN00514,CUST0658,PROD004,15708.72,UPI,Success,2026-03-26
TXN00515,CUST0071,PROD095,17466.16,UPI,Failed,2026-04-15
TXN00516,CUST0773,PROD098,12050.45,Credit Card,Success,2026-05-15
TXN00517,CUST0206,PROD002,7103.59,UPI,Success,2026-02-27
TXN00518,CUST0136,PROD015,19380.86,Net Banking,Failed,2026-04-29
TXN00519,CUST0902,PROD018,17166.93,UPI,Success,2026-07-27
TXN00520,CUST0976,PROD061,18011.07,Credit Card,Success,2026-03-07
TXN00521,CUST1345,PROD070,7438.54,UPI,Success,2026-06-07
TXN00522,CUST1010,PROD096,16655.57,Credit Card,Success,2026-05-27
TXN00523,CUST0450,PROD066,2770.19,Credit Card,Success,2026-02-06
TXN00524,CUST1523,PROD013,14401.91,Wallet,Success,2026-03-14
TXN00525,CUST0512,PROD029,5163.28,Debit Card,Success,2026-07-06
TXN00526,CUST1456,PROD060,13433.46,Wallet,Failed,2026-05-14
TXN00527,CUST1810,PROD035,15245.89,Debit Card,Success,2026-02-03
TXN00528,CUST0768,PROD085,3075.38,UPI,Success,2026-07-08
TXN00529,CUST1295,PROD007,15925.06,UPI,Success,2026-02-16
TXN00530,CUST1300,PROD005,16740.51,Credit Card,Success,2026-03-02
TXN00531,CUST0661,PROD002,11527.32,Debit Card,Success,2026-05-04
TXN00532,CUST1288,PROD074,8232.01,Net Banking,Failed,2026-02-24
TXN00533,CUST0539,PROD070,8909.29,Debit Card,Failed,2026-07-10
TXN00534,CUST1893,PROD044,6877.64,Credit Card,Success,2026-08-17
TXN00535,CUST0699,PROD063,15485.75,UPI,Success,2026-04-27
TXN00536,CUST1564,PROD067,5404.69,Debit Card,Success,2026-07-20
TXN00537,CUST1316,PROD004,19302.12,UPI,Success,2026-02-02
TXN00538,CUST1997,PROD059,16635.54,Wallet,Success,2026-01-31
TXN00539,CUST0259,PROD045,6279.2,Wallet,Success,2026-04-22
TXN00540,CUST1979,PROD065,3815.73,Wallet,Success,2026-07-29
TXN00541,CUST0291,PROD088,4592.77,Credit Card,Success,2026-01-05
TXN00542,CUST1077,PROD077,15642.77,Wallet,Failed,2026-05-25
TXN00543,CUST0097,PROD069,7380.59,Wallet,Success,2026-02-28
TXN00544,CUST0767,PROD021,2182.73,Wallet,Success,2026-02-12
TXN00545,CUST1727,PROD097,14378.5,Wallet,Success,2026-05-19
TXN00546,CUST1758,PROD026,5712.74,Debit Card,Success,2026-04-13
TXN00547,CUST1846,PROD067,19445.78,Net Banking,Success,2026-08-17
TXN00548,CUST0660,PROD018,14486.64,UPI,Success,2026-03-18
TXN00549,CUST0515,PROD091,11204.0,Credit Card,Failed,2026-03-21
TXN00550,CUST1217,PROD009,1372.6,Credit Card,Success,2026-04-16
TXN00551,CUST0985,PROD021,15338.94,Credit Card,Success,2026-07-26
TXN00552,CUST1611,PROD021,12992.48,Wallet,Success,2026-04-11
TXN00553,CUST0510,PROD045,1596.53,Credit Card,Success,2026-03-12
TXN00554,CUST0253,PROD093,14845.17,Credit Card,Success,2026-06-22
TXN00555,CUST0909,PROD019,13510.31,Debit Card,Success,2026-07-14
TXN00556,CUST1305,PROD016,10508.28,UPI,Failed,2026-05-15
TXN00557,CUST0965,PROD030,13276.34,UPI,Failed,2026-03-18
TXN00558,CUST1522,PROD079,9196.48,Debit Card,Success,2026-01-19
TXN00559,CUST1945,PROD006,7753.73,Debit Card,Success,2026-08-17
TXN00560,CUST1284,PROD060,8633.03,Net Banking,Success,2026-02-13
TXN00561,CUST0461,PROD067,2240.39,Wallet,Failed,2026-07-07
TXN00562,CUST1772,PROD047,4977.59,Net Banking,Success,2026-08-06
TXN00563,CUST0864,PROD008,12833.59,Debit Card,Success,2026-08-10
TXN00564,CUST1853,PROD033,12877.26,Net Banking,Success,2026-03-26
TXN00565,CUST0731,PROD011,455.94,Net Banking,Success,2026-07-02
TXN00566,CUST1200,PROD064,4583.49,Debit Card,Success,2026-04-22
TXN00567,CUST1600,PROD091,9859.67,Wallet,Success,2026-06-05
TXN00568,CUST1243,PROD067,17433.79,Net Banking,Success,2026-06-20
TXN00569,CUST1233,PROD014,11888.79,UPI,Failed,2026-07-23
TXN00570,CUST0195,PROD016,19341.25,Debit Card,Failed,2026-03-03
TXN00571,CUST1378,PROD091,18095.03,Net Banking,Success,2026-04-18
TXN00572,CUST0712,PROD083,15805.1,Net Banking,Failed,2026-08-07
TXN00573,CUST1769,PROD067,938.07,Net Banking,Success,2026-04-13
TXN00574,CUST0443,PROD073,3778.61,Debit Card,Success,2026-06-11
TXN00575,CUST0599,PROD053,16077.53,Net Banking,Success,2026-07-06
TXN00576,CUST0735,PROD088,7012.18,Debit Card,Success,2026-03-05
TXN00577,CUST1606,PROD007,6625.35,Debit Card,Success,2026-06-28
TXN00578,CUST0429,PROD072,15462.02,Debit Card,Success,2026-05-21
TXN00579,CUST1543,PROD045,15663.17,Net Banking,Success,2026-02-14
TXN00580,CUST0684,PROD046,12404.77,Credit Card,Success,2026-07-09
TXN00581,CUST1698,PROD040,2205.7,UPI,Success,2026-07-04
TXN00582,CUST0641,PROD080,10044.42,Net Banking,Success,2026-02-17
TXN00583,CUST0543,PROD091,9811.72,Net Banking,Success,2026-03-28
TXN00584,CUST1546,PROD021,19194.31,UPI,Success,2026-03-24
TXN00585,CUST0389,PROD075,6348.45,Wallet,Success,2026-05-10
TXN00586,CUST1550,PROD072,10857.44,Wallet,Success,2026-04-12
TXN00587,CUST0407,PROD012,1992.74,Net Banking,Success,2026-06-03
TXN00588,CUST0299,PROD092,6935.25,Net Banking,Success,2026-04-01
TXN00589,CUST1887,PROD050,2251.8,Debit Card,Failed,2026-07-08
TXN00590,CUST1168,PROD011,6611.96,Net Banking,Success,2026-02-27
TXN00591,CUST0504,PROD071,3269.23,UPI,Success,2026-03-12
TXN00592,CUST0460,PROD089,19668.59,Credit Card,Success,2026-03-04
TXN00593,CUST1327,PROD028,3078.46,Credit Card,Success,2026-03-17
TXN00594,CUST1757,PROD079,9768.81,Net Banking,Failed,2026-04-23
TXN00595,CUST1129,PROD073,4006.33,Wallet,Failed,2026-02-17
TXN00596,CUST0819,PROD081,11594.05,Net Banking,Success,2026-08-19
TXN00597,CUST1448,PROD047,16107.84,Net Banking,Success,2026-03-09
TXN00598,CUST0747,PROD031,6539.06,UPI,Success,2026-04-02
TXN00599,CUST0659,PROD090,5088.53,Wallet,Success,2026-05-18
TXN00600,CUST0198,PROD065,14225.41,Debit Card,Success,2026-05-18
TXN00601,CUST1654,PROD078,4710.92,Wallet,Success,2026-03-31
TXN00602,CUST0953,PROD035,11570.33,Net Banking,Failed,2026-01-14
TXN00603,CUST0897,PROD064,11903.05,Credit Card,Success,2026-01-17
TXN00604,CUST1147,PROD058,11268.12,Debit Card,Success,2026-01-15
TXN00605,CUST1777,PROD091,3128.03,Debit Card,Success,2026-06-24
TXN00606,CUST1956,PROD093,5666.59,UPI,Failed,2026-03-06
TXN00607,CUST1006,PROD056,14143.51,Net Banking,Success,2026-02-04
TXN00608,CUST1356,PROD058,6334.54,Debit Card,Success,2026-06-28
TXN00609,CUST0477,PROD073,16008.64,Net Banking,Success,2026-05-11
TXN00610,CUST1570,PROD070,19607.54,Debit Card,Success,2026-05-31
TXN00611,CUST1989,PROD079,1248.82,Debit Card,Failed,2026-07-13
TXN00612,CUST0246,PROD100,19551.61,UPI,Failed,2026-06-07
TXN00613,CUST0848,PROD094,3391.9,Credit Card,Failed,2026-02-19
TXN00614,CUST1585,PROD098,19793.89,Credit Card,Success,2026-08-02
TXN00615,CUST1330,PROD064,14627.61,UPI,Success,2026-03-26
TXN00616,CUST1938,PROD052,11565.26,Net Banking,Success,2026-06-25
TXN00617,CUST0781,PROD090,9593.27,Debit Card,Success,2026-08-05
TXN00618,CUST0197,PROD040,7232.11,Net Banking,Success,2026-07-01
TXN00619,CUST1024,PROD012,3854.41,Credit Card,Success,2026-04-13
TXN00620,CUST0720,PROD083,12733.55,Net Banking,Success,2026-03-28
TXN00621,CUST1073,PROD033,603.94,UPI,Failed,2026-06-05
TXN00622,CUST0122,PROD088,7588.31,UPI,Failed,2026-02-13
TXN00623,CUST0026,PROD001,6671.82,UPI,Failed,2026-03-20
TXN00624,CUST1154,PROD048,17215.3,Credit Card,Failed,2026-02-14
TXN00625,CUST1021,PROD024,10797.24,UPI,Success,2026-03-30
TXN00626,CUST1229,PROD048,11564.9,Net Banking,Success,2026-08-17
TXN00627,CUST1040,PROD020,16324.36,UPI,Failed,2026-04-24
TXN00628,CUST0080,PROD069,17787.02,UPI,Success,2026-07-23
TXN00629,CUST1915,PROD038,2333.94,Credit Card,Failed,2026-06-24
TXN00630,CUST1062,PROD022,18024.57,Credit Card,Failed,2026-05-08
TXN00631,CUST0318,PROD079,18415.98,Wallet,Success,2026-04-27
TXN00632,CUST1606,PROD058,18891.42,Wallet,Success,2026-06-21
TXN00633,CUST0693,PROD032,7440.73,Net Banking,Success,2026-03-03
TXN00634,CUST1627,PROD052,1023.49,Net Banking,Failed,2026-01-16
TXN00635,CUST0203,PROD067,2000.88,Debit Card,Failed,2026-06-17
TXN00636,CUST1154,PROD074,14103.68,Net Banking,Failed,2026-05-14
TXN00637,CUST1318,PROD026,5794.72,Net Banking,Success,2026-02-04
TXN00638,CUST0600,PROD081,8641.12,Net Banking,Success,2026-04-22
TXN00639,CUST1005,PROD004,9926.54,Wallet,Success,2026-03-24
TXN00640,CUST1249,PROD050,6256.77,Debit Card,Success,2026-07-21
TXN00641,CUST1081,PROD006,3923.96,Debit Card,Failed,2026-01-23
TXN00642,CUST1532,PROD074,10947.18,Debit Card,Success,2026-06-14
TXN00643,CUST1095,PROD004,1134.71,Net Banking,Success,2026-03-19
TXN00644,CUST0721,PROD069,1238.22,Net Banking,Failed,2026-07-31
TXN00645,CUST1074,PROD023,10273.16,UPI,Success,2026-06-24
TXN00646,CUST0203,PROD059,19009.29,Credit Card,Success,2026-08-17
TXN00647,CUST0150,PROD092,4231.44,Wallet,Failed,2026-02-22
TXN00648,CUST0032,PROD006,18457.31,UPI,Success,2026-02-22
TXN00649,CUST0010,PROD031,13259.96,Debit Card,Success,2026-08-01
TXN00650,CUST0799,PROD030,7561.32,Net Banking,Success,2026-08-03
TXN00651,CUST0320,PROD019,12055.28,Debit Card,Success,2026-06-09
TXN00652,CUST1394,PROD074,14261.41,Debit Card,Success,2026-08-19
TXN00653,CUST1926,PROD084,14785.34,Net Banking,Success,2026-03-11
TXN00654,CUST0852,PROD053,7667.21,Credit Card,Success,2026-08-04
TXN00655,CUST0520,PROD077,406.51,Net Banking,Success,2026-06-27
TXN00656,CUST1426,PROD099,9092.74,Credit Card,Success,2026-06-19
TXN00657,CUST1306,PROD015,2482.51,Net Banking,Success,2026-08-19
TXN00658,CUST0376,PROD069,6682.1,Debit Card,Success,2026-07-09
TXN00659,CUST0584,PROD069,5871.49,Wallet,Success,2026-08-08
TXN00660,CUST0223,PROD098,2564.13,Credit Card,Success,2026-07-30
TXN00661,CUST1137,PROD064,4175.61,UPI,Success,2026-05-13
TXN00662,CUST0981,PROD014,2405.85,Net Banking,Success,2026-01-10
TXN00663,CUST0172,PROD098,13933.61,Credit Card,Success,2026-01-18
TXN00664,CUST1261,PROD048,8874.55,Net Banking,Failed,2026-02-06
TXN00665,CUST1576,PROD006,13324.96,Credit Card,Success,2026-05-09
TXN00666,CUST1485,PROD041,1066.41,Credit Card,Success,2026-01-04
TXN00667,CUST1761,PROD033,18452.43,Net Banking,Success,2026-03-31
TXN00668,CUST1847,PROD083,1317.28,Credit Card,Success,2026-04-08
TXN00669,CUST1036,PROD009,4659.66,Credit Card,Success,2026-06-10
TXN00670,CUST1348,PROD093,8889.66,Net Banking,Success,2026-08-12
TXN00671,CUST1728,PROD032,12112.87,Wallet,Success,2026-03-15
TXN00672,CUST0294,PROD071,19290.7,UPI,Success,2026-01-15
TXN00673,CUST0840,PROD067,10778.62,Credit Card,Success,2026-06-08
TXN00674,CUST0759,PROD005,3041.03,Credit Card,Success,2026-01-27
TXN00675,CUST0781,PROD001,11341.69,Net Banking,Failed,2026-07-28
TXN00676,CUST0246,PROD029,15291.09,Wallet,Failed,2026-01-10
TXN00677,CUST0152,PROD003,13047.48,Wallet,Success,2026-05-02
TXN00678,CUST0579,PROD088,12397.77,Credit Card,Success,2026-04-26
TXN00679,CUST1255,PROD033,7033.9,Net Banking,Success,2026-06-12
TXN00680,CUST1883,PROD020,9193.62,Debit Card,Success,2026-08-14
TXN00681,CUST0296,PROD037,12814.45,Net Banking,Success,2026-02-14
TXN00682,CUST1807,PROD021,7487.95,Net Banking,Success,2026-01-06
TXN00683,CUST0295,PROD006,9306.65,Wallet,Success,2026-07-01
TXN00684,CUST0824,PROD017,16834.68,Credit Card,Success,2026-04-01
TXN00685,CUST0863,PROD054,9319.51,Net Banking,Success,2026-04-26
TXN00686,CUST0950,PROD047,6888.47,Net Banking,Success,2026-06-20
TXN00687,CUST1482,PROD068,4277.12,Credit Card,Failed,2026-02-25
TXN00688,CUST0399,PROD094,13254.65,Debit Card,Success,2026-06-08
TXN00689,CUST1123,PROD098,15883.15,Debit Card,Success,2026-04-06
TXN00690,CUST0805,PROD019,9510.6,Net Banking,Success,2026-05-19
TXN00691,CUST1853,PROD100,17428.2,UPI,Success,2026-04-16
TXN00692,CUST0445,PROD044,11123.52,Net Banking,Failed,2026-02-10
TXN00693,CUST0885,PROD024,18875.35,Credit Card,Success,2026-01-07
TXN00694,CUST1163,PROD086,3612.35,Wallet,Success,2026-07-10
TXN00695,CUST1314,PROD052,11586.37,Credit Card,Success,2026-07-25
TXN00696,CUST0843,PROD041,9477.88,Credit Card,Success,2026-08-11
TXN00697,CUST0648,PROD079,18673.8,Wallet,Success,2026-06-06
TXN00698,CUST1385,PROD013,15781.85,UPI,Success,2026-01-22
TXN00699,CUST1885,PROD007,6763.87,Debit Card,Success,2026-01-24
TXN00700,CUST0416,PROD096,3181.94,Debit Card,Success,2026-02-24
TXN00701,CUST0744,PROD080,18203.06,Net Banking,Success,2026-05-30
TXN00702,CUST0694,PROD091,3669.32,UPI,Failed,2026-03-19
TXN00703,CUST0328,PROD020,3432.48,Wallet,Failed,2026-01-31
TXN00704,CUST0840,PROD021,11320.95,Net Banking,Success,2026-06-10
TXN00705,CUST1414,PROD032,19527.27,Credit Card,Success,2026-06-19
TXN00706,CUST0199,PROD097,979.69,Net Banking,Success,2026-08-14
TXN00707,CUST0777,PROD062,3575.07,Wallet,Success,2026-01-06
TXN00708,CUST1907,PROD057,11780.85,Net Banking,Success,2026-02-16
TXN00709,CUST1988,PROD063,18942.76,Debit Card,Success,2026-05-26
TXN00710,CUST0175,PROD048,1564.02,Wallet,Success,2026-02-04
TXN00711,CUST1388,PROD051,18351.93,Credit Card,Success,2026-01-29
TXN00712,CUST0599,PROD092,15897.08,UPI,Success,2026-07-21
TXN00713,CUST1235,PROD064,515.92,Wallet,Success,2026-08-17
TXN00714,CUST0347,PROD047,17054.81,Wallet,Success,2026-02-19
TXN00715,CUST1066,PROD004,9894.26,UPI,Success,2026-02-12
TXN00716,CUST1435,PROD040,5409.65,Debit Card,Success,2026-04-21
TXN00717,CUST0559,PROD096,19902.91,Net Banking,Success,2026-06-18
TXN00718,CUST0682,PROD071,821.2,Wallet,Success,2026-08-12
