customer_id,age,location,signup_date,total_orders,total_spend,last_purchase_days
CUST1902,43,Bangalore,2025-10-25,15,23556.45,112
CUST1903,27,Noida,2025-07-08,3,49848.14,118
CUST1904,29,Hyderabad,2025-04-05,19,49306.58,47
CUST1905,36,Delhi,2025-11-28,10,16710.41,46
CUST1906,43,Hyderabad,2026-02-23,3,14780.47,110
CUST1907,47,Kolkata,2025-05-06,4,72568.54,36
CUST1908,18,Mumbai,2026-01-08,13,38707.06,29
CUST1909,18,Delhi,2026-02-28,5,25210.12,22
CUST1910,27,Delhi,2025-05-18,26,96652.9,28
CUST1911,39,Mumbai,2025-10-05,7,14353.39,145
CUST1912,46,Bangalore,2026-04-02,10,33509.75,40
CUST1913,21,Pune,2025-05-05,21,54589.48,6
CUST1914,20,Mumbai,2026-02-27,18,30025.48,131
CUST1915,44,Bangalore,2026-03-30,1,91260.61,7
CUST1916,45,Kolkata,2025-04-27,5,35654.34,74
CUST1917,42,Mumbai,2025-04-26,16,17371.13,29
CUST1918,24,Pune,2025-04-25,12,8090.85,86
CUST1919,41,Mumbai,2025-03-02,29,4813.01,39
CUST1920,45,Chennai,2025-04-02,20,18545.87,109
CUST1921,37,Pune,2025-03-18,12,87602.52,70
CUST1922,49,Chennai,2026-04-15,30,26907.4,20
CUST1923,18,Bangalore,2026-02-08,25,65757.49,82
CUST1924,42,Noida,2025-03-17,24,79786.65,123
CUST1925,22,Mumbai,2026-02-22,19,43031.59,72
CUST1926,23,Chennai,2025-03-16,5,18596.3,99
CUST1927,38,Noida,2025-06-30,14,48388.21,106
CUST1928,39,Bangalore,2025-11-05,26,94431.01,63
CUST1929,44,Noida,2025-07-16,18,53610.18,137
CUST1930,32,Kolkata,2025-10-02,3,58305.91,108
CUST1931,54,Hyderabad,2025-09-27,23,9181.4,93
CUST1932,31,Delhi,2025-01-02,12,56058.26,35
CUST1933,25,Delhi,2026-04-17,30,35260.08,36
CUST1934,47,Bangalore,2025-05-31,27,85404.56,108
CUST1935,31,Hyderabad,2025-05-05,2,74826.04,31
CUST1936,27,Kolkata,2026-05-08,24,3121.51,109
CUST1937,21,Mumbai,2025-07-10,22,58369.9,123
CUST1938,28,Delhi,2026-03-05,5,36841.8,21
CUST1939,22,Delhi,2025-05-06,19,83191.27,107
CUST1940,29,Noida,2025-03-18,24,14441.18,136
CUST1941,37,Noida,2025-12-24,14,72394.46,114
CUST1942,18,Pune,2026-02-05,4,16010.79,165
CUST1943,29,Bangalore,2025-01-17,1,39940.87,109
CUST1944,47,Pune,2025-12-15,30,57420.48,79
CUST1945,32,Kolkata,2025-12-30,30,16101.66,24
CUST1946,42,Bangalore,2025-09-25,24,21580.49,159
CUST1947,32,Kolkata,2025-01-29,6,82339.24,144
CUST1948,22,Noida,2025-11-06,16,31662.37,165
CUST1949,42,Bangalore,2025-07-27,2,80432.26,166
CUST1950,30,Pune,2025-08-06,4,10887.81,93
CUST1951,39,Delhi,2025-11-05,8,28579.59,139
CUST1952,22,Hyderabad,2025-02-24,20,1592.21,80
CUST1953,53,Hyderabad,2025-04-07,21,92955.59,62
CUST1954,23,Delhi,2025-05-18,19,98656.15,124
CUST1955,21,Chennai,2025-01-24,3,94379.16,3
CUST1956,36,Kolkata,2025-07-02,17,19890.93,101
CUST1957,40,Bangalore,2026-01-07,23,67631.3,85
CUST1958,50,Mumbai,2025-07-28,17,80845.69,39
CUST1959,55,Kolkata,2025-01-13,16,58842.64,10
CUST1960,28,Bangalore,2025-05-29,22,46579.07,161
CUST1961,32,Hyderabad,2025-02-17,26,68305.24,37
CUST1962,28,Chennai,2026-01-29,15,78642.51,87
CUST1963,41,Kolkata,2025-05-29,2,89122.65,175
CUST1964,33,Hyderabad,2025-07-18,20,60884.27,40
CUST1965,49,Mumbai,2025-10-18,26,1986.7,80
CUST1966,23,Noida,2025-10-08,4,45753.38,44
CUST1967,36,Bangalore,2026-04-24,3,28371.67,94
CUST1968,23,Mumbai,2025-06-30,6,71210.18,118
CUST1969,48,Pune,2025-05-13,25,87727.46,167
CUST1970,26,Mumbai,2026-04-19,19,49081.77,94
CUST1971,36,Kolkata,2026-03-16,14,85771.6,175
CUST1972,46,Chennai,2025-03-08,17,84561.15,81
CUST1973,23,Kolkata,2025-07-11,17,45284.18,175
CUST1974,21,Hyderabad,2025-01-22,23,82212.89,3
CUST1975,24,Pune,2025-03-21,13,16241.48,103
CUST1976,22,Hyderabad,2026-03-14,13,87478.81,172
CUST1977,40,Noida,2025-02-17,15,64427.21,120
CUST1978,23,Bangalore,2025-02-25,24,11280.66,102
CUST1979,45,Hyderabad,2026-01-29,13,33207.7,82
CUST1980,49,Hyderabad,2025-06-25,23,74257.83,30
CUST1981,47,Delhi,2025-05-23,18,15996.24,121
CUST1982,31,Chennai,2025-03-16,19,3616.66,154
CUST1983,42,Delhi,2026-02-01,30,80949.09,111
CUST1984,31,Delhi,2025-08-31,7,86868.05,176
CUST1985,35,Pune,2025-08-05,21,18022.51,37
CUST1986,35,Kolkata,2025-02-05,3,30184.51,116
CUST1987,44,Hyderabad,2026-03-23,22,89360.8,48
CUST1988,21,Mumbai,2026-03-02,29,90213.35,88
CUST1989,37,Bangalore,2026-05-09,7,35252.99,108
CUST1990,48,Bangalore,2025-09-04,23,43960.01,178
CUST1991,42,Delhi,2025-10-20,18,78415.7,153
CUST1992,22,Bangalore,2025-04-12,11,66574.26,82
CUST1993,27,Noida,2025-01-08,30,15174.92,82
CUST1994,44,Pune,2025-02-28,17,72367.46,116
CUST1995,26,Noida,2026-04-28,21,96961.02,25
CUST1996,31,Hyderabad,2025-01-19,14,69796.39,43
CUST1997,42,Hyderabad,2025-11-04,12,21371.43,49
CUST1998,54,Delhi,2026-05-13,12,81471.05,5
CUST1999,37,Mumbai,2025-06-04,23,50163.5,117
CUST2000,44,Chennai,2025-07-31,12,82904.49,110
